high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/03/2001 12:07, 2001, 1, 3, 12, 7, 256.618, , 540.162, , 42.031, , 94.660, , 316.191, , 81.586, , 1724.799, P, 12.010, P, -99.990, , 549.656, 
01/03/2001 12:47, 2001, 1, 3, 12, 47, 256.772, , 539.898, , 40.964, , 94.506, , 315.947, , 81.441, , 1725.252, P, 12.176, P, -99.990, , 537.978, 
01/03/2001 13:27, 2001, 1, 3, 13, 27, 256.915, , 540.373, , 40.912, , 94.762, , 316.270, , 81.571, , 1724.456, P, 12.180, P, -99.990, , 537.207, 
01/03/2001 14:07, 2001, 1, 3, 14, 7, 256.505, , 540.121, , 40.575, , 95.009, , 315.784, , 81.422, , 1725.854, P, 12.058, P, -99.990, , 545.343, 
01/03/2001 14:47, 2001, 1, 3, 14, 47, 256.807, , 540.273, , 40.352, , 94.880, , 315.902, , 81.543, , 1723.472, P, 12.639, P, -99.990, , 545.277, 
01/03/2001 16:07, 2001, 1, 3, 16, 7, , , , , , , , , , , , , 1724.047, P, , , -99.990, , 545.760, 
01/03/2001 16:47, 2001, 1, 3, 16, 47, 256.645, , 539.750, , 41.325, , 94.503, , 315.968, , 81.486, , 1724.731, P, 11.733, P, -99.990, , 541.520, 
01/03/2001 17:27, 2001, 1, 3, 17, 27, 256.813, , 540.844, , 41.073, , 94.774, , 316.100, , 81.579, , 1723.405, P, 12.174, P, -99.990, , 541.742, 
01/03/2001 18:07, 2001, 1, 3, 18, 7, 256.575, , 539.293, , 40.962, , 94.632, , 315.936, , 81.224, , 1723.171, , 12.460, P, -99.990, , 543.434, 
01/03/2001 18:47, 2001, 1, 3, 18, 47, 256.907, , 540.361, , 40.714, , 94.762, , 316.467, P, 81.459, , 1726.268, P, 13.327, P, -99.990, , 540.905, 
01/03/2001 19:27, 2001, 1, 3, 19, 27, 256.404, , 539.701, , 40.834, , 94.753, , 316.107, , , , 1741.585, P, 16.098, P, -99.990, , 520.763, P
01/03/2001 20:07, 2001, 1, 3, 20, 7, 256.969, , 540.235, , 40.784, , 94.559, , 316.356, , 81.494, , 1734.583, P, 23.379, P, -99.990, , 540.305, 
01/03/2001 20:47, 2001, 1, 3, 20, 47, 256.563, , 540.018, , 40.777, , 94.308, , 316.227, , 81.174, , 1735.110, P, 22.338, P, -99.990, , 529.327, 
01/03/2001 21:27, 2001, 1, 3, 21, 27, 256.771, , 539.834, , 41.071, , 94.847, , 316.054, , 81.084, , 1731.752, P, 18.151, P, -99.990, , 536.282, 
01/03/2001 22:07, 2001, 1, 3, 22, 7, 256.519, , 540.021, , 41.329, , 94.721, , 316.288, , 81.314, , 1734.012, P, 19.170, P, -99.990, , 540.823, 
01/03/2001 22:47, 2001, 1, 3, 22, 47, 256.663, , 540.332, , 41.174, , 94.657, , 316.154, , 81.616, , 1732.048, P, 21.648, P, -99.990, , 543.926, 
01/04/2001 02:40, 2001, 1, 4, 2, 40, 255.848, , 539.105, , 41.248, , 94.762, , 315.970, , 81.311, , 1728.558, P, 16.620, P, -99.990, , 539.492, 
01/04/2001 03:20, 2001, 1, 4, 3, 20, 256.840, , 540.081, , 40.962, , 94.664, , 316.113, , 81.417, , 1724.271, P, 12.420, P, -99.990, , 548.816, 
01/04/2001 04:00, 2001, 1, 4, 4, 0, 256.767, , 540.070, , 40.386, , 95.020, , 316.084, , 81.447, , 1722.988, , 10.690, P, -99.990, , 553.103, 
01/04/2001 04:40, 2001, 1, 4, 4, 40, 256.974, , 539.842, , 40.668, , 94.170, , 316.135, , 81.537, , 1722.436, , 10.473, P, -99.990, , 546.738, 
01/04/2001 05:20, 2001, 1, 4, 5, 20, 256.699, , 539.886, , 40.360, , 94.461, , 316.071, , 81.472, , 1722.932, , 10.318, P, -99.990, , , 
01/04/2001 06:00, 2001, 1, 4, 6, 0, 256.096, , 539.554, , 40.009, , 94.913, , 315.957, , 81.391, , 1722.158, , 10.390, P, -99.990, , 542.088, 
01/04/2001 06:40, 2001, 1, 4, 6, 40, 256.701, , 540.267, , 41.395, , 95.023, , 315.981, , 81.348, , 1721.705, , 9.730, P, -99.990, , 551.587, 
01/04/2001 07:20, 2001, 1, 4, 7, 20, 256.492, , 539.671, , 41.055, , 94.767, , 315.756, , 81.458, , 1721.770, , 10.488, P, -99.990, , 543.569, 
01/04/2001 08:00, 2001, 1, 4, 8, 0, 256.919, , 539.835, , 41.029, , 95.005, , 316.106, , 81.379, , 1720.938, , 10.893, P, -99.990, , 548.282, 
01/04/2001 08:40, 2001, 1, 4, 8, 40, 257.025, P, 540.248, , 40.619, , 94.785, , 316.051, , 81.367, , 1723.577, P, 10.404, P, -99.990, , , 
01/04/2001 09:20, 2001, 1, 4, 9, 20, 256.787, , 540.074, , 40.485, , 95.372, , , , 81.279, , 1721.563, , 10.917, P, -99.990, , 538.762, 
01/04/2001 10:00, 2001, 1, 4, 10, 0, , , , , 40.000, , 95.264, , , , 81.460, , 1726.565, P, 12.390, P, -99.990, , 543.233, 
01/04/2001 10:40, 2001, 1, 4, 10, 40, , , , , 40.929, , 94.451, , , , 81.185, , 1722.652, , 11.214, P, -99.990, , 542.301, 
01/04/2001 11:20, 2001, 1, 4, 11, 20, 256.229, , 539.860, , 40.113, , 94.647, , 315.900, , 80.909, , 1725.563, P, 11.620, P, -99.990, , 546.114, 
01/04/2001 12:00, 2001, 1, 4, 12, 0, 257.026, P, 541.517, P, 40.178, , 94.826, , 316.168, , 81.565, , , , 8.876, P, -99.990, , 544.986, 
01/04/2001 12:40, 2001, 1, 4, 12, 40, 256.404, , 539.357, , 40.086, , 94.212, , 315.961, , 80.936, , , , 14.092, P, -99.990, , 538.939, 
01/04/2001 13:20, 2001, 1, 4, 13, 20, , , , , 40.777, , 95.989, P, , , 81.364, , 1734.249, P, 10.256, P, -99.990, , 549.601, 
01/04/2001 14:00, 2001, 1, 4, 14, 0, 258.175, P, 543.108, P, 40.181, , 95.753, P, 316.798, P, 82.020, P, 1732.689, P, 9.131, P, -99.990, , 556.884, 
01/04/2001 14:40, 2001, 1, 4, 14, 40, 256.972, , 540.859, , 40.120, , 95.038, , 315.970, , 81.535, , 1730.211, P, 8.708, P, -99.990, , 565.182, P
01/04/2001 16:00, 2001, 1, 4, 16, 0, , , , , , , , , , , , , 1731.947, P, , , -99.990, , 546.504, 
01/04/2001 16:40, 2001, 1, 4, 16, 40, 256.788, , 540.220, , 40.598, , 95.140, , 316.476, P, 81.774, , 1740.930, P, 11.768, P, -99.990, , 555.160, 
01/04/2001 17:20, 2001, 1, 4, 17, 20, 256.905, , 541.102, P, 40.153, , 95.218, , 316.257, , 81.619, , 1730.220, P, 9.208, P, -99.990, , 557.924, 
01/04/2001 18:00, 2001, 1, 4, 18, 0, 256.987, P, 539.926, , 40.213, , 95.116, , 316.344, , 81.548, , 1728.491, P, 15.415, P, -99.990, , 545.804, 
01/04/2001 18:40, 2001, 1, 4, 18, 40, 257.013, P, 540.566, , 40.561, , 94.956, , 316.104, , 81.206, , 1729.587, P, 10.852, P, -99.990, , 549.945, 
01/04/2001 19:20, 2001, 1, 4, 19, 20, 256.512, , 540.080, , 40.884, , 94.577, , 315.868, , 81.085, , 1726.691, P, 9.546, P, -99.990, , 541.681, 
01/04/2001 20:00, 2001, 1, 4, 20, 0, 257.010, P, 541.157, P, 40.245, , 94.714, , 316.716, P, 81.235, , 1729.520, P, 10.398, P, -99.990, , 549.878, 
01/04/2001 20:40, 2001, 1, 4, 20, 40, 256.815, , 539.907, , 39.950, , 94.993, , 316.034, , 81.148, , 1733.786, P, 11.317, P, -99.990, , 552.936, 
01/04/2001 21:20, 2001, 1, 4, 21, 20, 256.838, , 540.196, , 39.752, , 95.008, , 315.891, , 81.293, , 1741.188, P, 20.007, P, -99.990, , 533.685, 
01/04/2001 22:00, 2001, 1, 4, 22, 0, 256.705, , 540.010, , 40.026, , 94.652, , 316.042, , 81.236, , 1731.263, P, 12.881, P, -99.990, , 543.513, 
01/04/2001 22:40, 2001, 1, 4, 22, 40, 256.892, , 540.816, , 40.368, , 95.058, , 316.505, P, 81.411, , 1730.561, P, 9.482, P, -99.990, , 554.312, 
01/04/2001 23:20, 2001, 1, 4, 23, 20, 256.378, , 539.503, , 40.413, , 94.856, , 316.033, , 81.591, , 1729.681, P, 9.301, P, -99.990, , 553.172, 
01/05/2001 00:00, 2001, 1, 5, 0, 0, 256.799, , 540.344, , 40.962, , 94.773, , 316.456, P, 81.838, , 1728.959, P, 8.944, P, -99.990, , 569.977, P
01/05/2001 00:40, 2001, 1, 5, 0, 40, 256.411, , 539.408, , 40.383, , 94.457, , 315.811, , 81.911, , 1727.113, P, 8.907, P, -99.990, , 544.416, 
01/05/2001 01:20, 2001, 1, 5, 1, 20, 256.590, , 539.834, , 40.834, , 94.817, , 316.183, , 82.250, P, 1721.137, , 7.145, P, -99.990, , 550.245, 
01/05/2001 02:00, 2001, 1, 5, 2, 0, 256.584, , 539.917, , 40.596, , 94.597, , 316.218, , 81.693, , 1720.142, , 6.213, P, -99.990, , 558.437, 
01/05/2001 02:40, 2001, 1, 5, 2, 40, 256.766, , 539.944, , 41.649, , 94.829, , 315.810, , 81.914, , 1717.924, , 5.954, P, -99.990, , 546.574, 
01/05/2001 03:20, 2001, 1, 5, 3, 20, 256.383, , 539.257, , 40.715, , 94.583, , 315.688, , 81.589, , 1716.072, , 6.242, P, -99.990, , 548.161, 
01/05/2001 04:00, 2001, 1, 5, 4, 0, 256.806, , 539.698, , 41.046, , 94.563, , 315.754, , 81.745, , 1715.847, , 5.757, , -99.990, , 552.438, 
01/05/2001 04:40, 2001, 1, 5, 4, 40, 256.577, , 539.434, , 41.443, , 94.428, , 315.859, , 81.646, , 1716.885, , 6.156, , -99.990, , 553.392, 
01/05/2001 05:20, 2001, 1, 5, 5, 20, 256.425, , 540.295, , 41.542, , 94.701, , 315.602, , 81.558, , 1715.603, , 6.106, , -99.990, , 548.153, 
01/05/2001 06:00, 2001, 1, 5, 6, 0, 256.656, , 540.517, , 41.315, , 94.648, , 315.914, , 81.505, , 1716.776, , 5.068, , -99.990, , 549.998, 
01/05/2001 06:40, 2001, 1, 5, 6, 40, 256.789, , 539.915, , 40.984, , 94.799, , 316.040, , 81.756, , 1716.219, , 6.099, P, -99.990, , 545.990, 
01/05/2001 07:20, 2001, 1, 5, 7, 20, 256.449, , 540.042, , 41.156, , 94.368, , 315.847, , 81.170, , 1716.892, , 6.498, P, -99.990, , 546.490, 
01/05/2001 08:00, 2001, 1, 5, 8, 0, 256.856, , 540.396, , 41.589, , 94.948, , 315.718, , 81.404, , 1717.128, , 7.405, P, -99.990, , 554.740, 
01/05/2001 08:40, 2001, 1, 5, 8, 40, 256.470, , 539.714, , 40.870, , 94.723, , 316.200, , 81.413, , 1720.003, , 9.440, P, -99.990, , 547.936, 
01/05/2001 09:20, 2001, 1, 5, 9, 20, 256.716, , 540.061, , 40.922, , 94.901, , 316.046, , 81.768, , 1719.242, , 10.418, P, -99.990, , 542.603, 
01/05/2001 10:00, 2001, 1, 5, 10, 0, 256.301, , 538.851, , 40.638, , 95.144, , 315.993, , 81.413, , 1719.782, , 10.592, P, -99.990, , 537.887, 
01/05/2001 10:40, 2001, 1, 5, 10, 40, 256.035, , 539.446, , 41.061, , 94.722, , 315.453, , 81.784, , 1719.051, , 9.195, P, -99.990, , 540.216, 
01/05/2001 11:20, 2001, 1, 5, 11, 20, 256.230, , 539.369, , 41.056, , 94.587, , 316.103, , 81.647, , 1718.950, , 9.271, P, -99.990, , 543.737, 
01/05/2001 12:00, 2001, 1, 5, 12, 0, 256.683, , 539.721, , 41.419, , 94.485, , 316.164, , 81.713, , 1719.900, , 9.199, P, -99.990, , 552.171, 
01/05/2001 12:40, 2001, 1, 5, 12, 40, 256.502, , 539.359, , 41.210, , 94.441, , 315.863, , 81.251, , 1720.971, , 11.673, P, -99.990, , 545.224, 
01/05/2001 13:20, 2001, 1, 5, 13, 20, 256.831, , 540.678, , 40.845, , 94.865, , 316.054, , 81.511, , 1721.579, , 14.010, P, -99.990, , , 
01/05/2001 14:00, 2001, 1, 5, 14, 0, 256.529, , 539.734, , 41.423, , 94.793, , 315.499, , 81.332, , 1720.970, , 14.026, P, -99.990, , 546.414, 
01/05/2001 14:40, 2001, 1, 5, 14, 40, 256.798, , 540.140, , 40.900, , 94.738, , 315.976, , 81.825, , 1721.263, , 15.876, P, -99.990, , 536.011, 
01/05/2001 16:00, 2001, 1, 5, 16, 0, , , , , , , , , , , , , 1721.538, , , , -99.990, , 534.066, 
01/05/2001 16:40, 2001, 1, 5, 16, 40, 256.455, , 540.033, , 40.652, , 94.700, , 315.765, , 80.964, , 1725.535, P, 21.896, P, -99.990, , 535.617, 
01/05/2001 17:20, 2001, 1, 5, 17, 20, 256.415, , 539.674, , 40.500, , 94.808, , 316.071, , 81.011, , 1723.560, P, 29.563, P, -99.990, , 527.704, P
01/05/2001 18:00, 2001, 1, 5, 18, 0, 256.581, , 539.896, , 40.903, , 94.758, , 315.962, , 81.204, , 1734.624, P, 36.637, P, -99.990, , 531.873, 
01/05/2001 19:20, 2001, 1, 5, 19, 20, 256.658, , 539.992, , 41.089, , 94.891, , 316.672, P, 81.254, , 1733.621, P, 42.935, P, -99.990, , 525.423, P
01/05/2001 20:40, 2001, 1, 5, 20, 40, 256.275, , 539.907, , 40.145, , 94.753, , 316.233, , 81.124, , 1740.836, P, 47.868, P, -99.990, , 509.000, P
01/05/2001 22:00, 2001, 1, 5, 22, 0, 256.577, , 540.102, , 40.685, , 94.808, , 315.963, , 81.094, , 1739.238, P, 32.741, P, -99.990, , 530.591, 
01/05/2001 23:20, 2001, 1, 5, 23, 20, 256.668, , 540.117, , 40.227, , 94.577, , 316.132, , 81.148, , 1741.992, P, 23.837, P, -99.990, , 536.329, 
01/06/2001 00:41, 2001, 1, 6, 0, 41, 256.681, , 539.831, , 40.401, , 94.724, , 316.092, , 80.890, , 1746.686, P, 18.014, P, -99.990, , 528.773, P
01/06/2001 02:04, 2001, 1, 6, 2, 4, 256.691, , 540.282, , 40.078, , 94.891, , 316.507, P, 81.139, , 1727.719, P, 12.958, P, -99.990, , 535.912, 
01/06/2001 03:27, 2001, 1, 6, 3, 27, 256.508, , 539.645, , 40.252, , 94.498, , , , 81.283, , 1720.024, , , , -99.990, , 550.714, 
01/06/2001 04:47, 2001, 1, 6, 4, 47, 256.122, , 539.476, , 40.988, , 94.632, , 315.684, , 81.181, , 1720.084, , 12.720, P, -99.990, , 544.973, 
01/06/2001 06:07, 2001, 1, 6, 6, 7, 256.119, , 539.135, , 40.873, , 94.688, , 315.145, , 81.290, , 1718.089, , 9.102, P, -99.990, , 539.205, 
01/06/2001 07:27, 2001, 1, 6, 7, 27, 256.330, , 539.357, , 41.183, , 94.745, , 315.653, , 81.315, , 1719.792, , 10.987, P, -99.990, , 554.317, 
01/06/2001 08:47, 2001, 1, 6, 8, 47, 256.499, , 539.730, , 40.138, , 95.004, , 315.605, , 81.192, , 1727.336, P, 18.714, P, -99.990, , 539.769, 
01/06/2001 10:07, 2001, 1, 6, 10, 7, 256.533, , 539.849, , 40.445, , 94.347, , 315.882, , 81.185, , 1721.043, , 18.214, P, -99.990, , 548.530, 
01/06/2001 11:30, 2001, 1, 6, 11, 30, 256.448, , 540.331, , 40.443, , 94.348, , 316.312, , 81.316, , 1720.101, , 18.612, P, -99.990, , 546.975, 
01/06/2001 12:53, 2001, 1, 6, 12, 53, 256.346, , 538.763, , 40.592, , 94.629, , , , 81.260, , 1720.297, , 22.303, P, -99.990, , 534.168, 
01/06/2001 14:13, 2001, 1, 6, 14, 13, 256.116, , 539.688, , 40.343, , 94.827, , 315.843, , 81.316, , 1740.362, P, 41.013, P, -99.990, , 529.771, 
01/06/2001 15:33, 2001, 1, 6, 15, 33, 256.586, , 539.347, , 40.672, , 94.951, , 315.913, , 81.168, , 1744.816, P, 49.489, P, -99.990, , 527.849, P
01/06/2001 16:53, 2001, 1, 6, 16, 53, 256.282, , 539.796, , 40.841, , 94.577, , 316.358, , 81.395, , 1740.415, P, 47.905, P, -99.990, , 522.884, P
01/06/2001 18:13, 2001, 1, 6, 18, 13, 256.496, , 539.861, , 40.423, , 94.710, , 316.448, P, 81.163, , 1749.911, P, 40.822, P, -99.990, , 527.522, P
01/06/2001 19:33, 2001, 1, 6, 19, 33, 256.432, , 540.109, , 40.488, , 94.618, , 316.295, , 81.248, , 1755.063, P, 57.205, P, -99.990, , 519.515, P
01/06/2001 20:56, 2001, 1, 6, 20, 56, 256.441, , 539.447, , 39.929, , 94.870, , 316.603, P, 81.320, , 1753.211, P, 61.723, P, -99.990, , 512.950, P
01/06/2001 22:19, 2001, 1, 6, 22, 19, 256.137, , 539.158, , 40.407, , 94.603, , , , 81.539, , 1722.758, P, 29.153, P, -99.990, , 533.665, 
01/06/2001 22:59, 2001, 1, 6, 22, 59, 256.828, , 540.508, , 40.822, , 95.021, , 316.494, P, 81.638, , 1724.794, P, 26.214, P, -99.990, , 540.984, 
01/07/2001 00:19, 2001, 1, 7, 0, 19, , , , , , , , , , , , , 1719.153, , , , -99.990, , 544.747, 
01/07/2001 00:59, 2001, 1, 7, 0, 59, 256.444, , 539.616, , 41.021, , 94.908, , 316.165, , 81.504, , 1719.376, , 9.966, P, -99.990, , 548.623, 
01/07/2001 01:39, 2001, 1, 7, 1, 39, 256.763, , 540.055, , 41.238, , 94.719, , 316.193, , 81.257, , 1718.892, , 9.855, P, -99.990, , 554.340, 
