01/01/2002 18:14, 2002, 1, 1, 18, 14, 258.586, , 547.314, , 35.329, , 95.550, , 318.270, P, 81.110, , 1886.862, P, 13.180, , 153.543, P, 499.833, 
01/01/2002 18:54, 2002, 1, 1, 18, 54, 258.657, , 547.242, , 37.337, P, 95.960, , 318.301, P, 81.476, , , , 13.122, , 152.748, P, 495.878, 
01/01/2002 19:34, 2002, 1, 1, 19, 34, 258.777, , 547.356, , 35.290, , 95.934, , 318.307, P, 81.142, , 1878.563, P, 13.014, , 150.997, P, 500.640, 
01/01/2002 20:14, 2002, 1, 1, 20, 14, 258.514, , 547.356, , 36.129, , 95.646, , 317.985, , 81.193, , 1881.331, P, 12.652, , 151.648, P, 500.380, 
01/01/2002 20:54, 2002, 1, 1, 20, 54, 258.704, , 548.340, P, 35.321, , 95.833, , 318.235, P, 81.269, , 1884.980, P, 13.047, , 150.906, P, 504.189, 
01/01/2002 21:34, 2002, 1, 1, 21, 34, 258.975, P, 548.040, P, 35.964, , 96.647, , 318.204, P, 81.016, , 1885.549, P, 11.400, , 151.699, P, 502.500, 
01/01/2002 22:14, 2002, 1, 1, 22, 14, , , 548.414, P, 34.612, , 96.435, , 318.202, P, 81.369, , 1890.560, P, 12.494, , 149.607, P, 502.534, 
01/01/2002 22:54, 2002, 1, 1, 22, 54, , , 547.459, , 34.078, , 96.255, , 318.264, P, 81.376, , 1885.567, P, 11.808, , 145.577, P, 511.156, 
01/01/2002 23:34, 2002, 1, 1, 23, 34, 258.589, , 547.129, , 35.125, , 96.279, , 318.121, , 81.082, , 1887.450, P, 13.164, , 146.436, P, 499.600, 
01/02/2002 00:14, 2002, 1, 2, 0, 14, 258.883, , 547.893, , 35.468, , 96.687, , 318.250, P, 81.291, , 1890.754, P, 12.749, , 148.349, P, 498.924, 
01/02/2002 01:35, 2002, 1, 2, 1, 35, , , , , , , , , , , , , 1883.121, P, , , 151.615, P, 504.605, 
01/02/2002 02:15, 2002, 1, 2, 2, 15, , , , , 35.626, , 95.257, , , , 81.226, , 1881.785, P, 13.577, P, 151.699, P, 499.294, 
01/02/2002 02:55, 2002, 1, 2, 2, 55, 258.913, , 547.627, , 35.352, , 96.134, , 318.307, P, 81.246, , 1885.984, P, 11.606, , 151.849, P, 500.141, 
01/02/2002 03:35, 2002, 1, 2, 3, 35, 258.892, , 548.112, P, 36.148, , 95.696, , 318.139, , 81.510, , 1884.087, P, 11.371, , 151.174, P, 498.194, 
01/02/2002 04:15, 2002, 1, 2, 4, 15, 258.422, , 547.730, , 36.187, , 95.028, , 317.969, , 81.454, , 1886.263, P, 12.260, , 148.204, P, 498.539, 
01/02/2002 04:55, 2002, 1, 2, 4, 55, 258.380, , 547.430, , 35.949, , 96.090, , 318.108, , 81.390, , 1890.746, P, 12.186, , 146.634, P, 503.129, 
01/02/2002 05:35, 2002, 1, 2, 5, 35, 258.841, , 547.731, , 35.185, , 96.002, , 318.224, P, 81.376, , 1881.667, P, 13.689, P, 145.138, P, 501.798, 
01/02/2002 06:15, 2002, 1, 2, 6, 15, 258.755, , 547.165, , 34.880, , 96.181, , 318.148, , 81.204, , 1878.744, P, , , 144.713, P, 498.450, 
01/02/2002 06:55, 2002, 1, 2, 6, 55, 258.490, , 547.472, , 35.542, , 96.211, , 318.252, P, 81.521, , 1883.892, P, , , 145.026, P, 498.277, 
01/02/2002 07:35, 2002, 1, 2, 7, 35, 258.513, , 547.362, , 35.203, , 96.078, , 318.196, P, 80.877, , 1882.025, P, 13.063, , 146.184, P, 498.839, 
01/02/2002 08:15, 2002, 1, 2, 8, 15, 258.308, , 547.237, , 34.931, , 95.806, , 318.370, P, 81.000, , 1894.805, P, 12.545, , 147.140, P, 501.290, 
01/02/2002 08:55, 2002, 1, 2, 8, 55, 258.526, , 547.694, , 35.733, , 96.602, , 318.480, P, 80.965, , , , 12.306, , 152.340, P, 499.698, 
01/02/2002 09:35, 2002, 1, 2, 9, 35, 259.127, P, 547.654, , 35.603, , 96.214, , 318.755, P, 81.293, , , , , , 156.561, P, 504.618, 
01/02/2002 10:15, 2002, 1, 2, 10, 15, 258.873, , 548.111, P, 35.011, , 96.803, , 318.540, P, 80.935, , 1894.787, P, , , 158.280, P, 495.876, 
01/02/2002 10:55, 2002, 1, 2, 10, 55, 258.831, , 547.281, , 34.465, , 96.601, , 318.439, P, 81.230, , 1892.276, P, 12.959, , 157.482, P, 500.033, 
01/02/2002 11:35, 2002, 1, 2, 11, 35, 258.677, , 548.290, P, 34.335, , 95.704, , 318.373, P, 81.550, , 1894.072, P, 12.751, , 160.025, P, 496.912, 
01/02/2002 12:15, 2002, 1, 2, 12, 15, 258.437, , 547.811, , , , 95.590, , 318.474, P, 81.259, , 1902.299, P, 13.548, P, 164.251, P, 500.067, 
01/02/2002 14:15, 2002, 1, 2, 14, 15, 258.774, , 548.281, P, 36.783, , 96.783, , 318.616, P, 81.192, , 1902.077, P, 13.218, , 165.187, P, , 
01/02/2002 16:15, 2002, 1, 2, 16, 15, 258.776, , 547.814, , 35.800, , 96.574, , 318.803, P, 81.467, , 1910.545, P, 12.285, , 170.356, P, 496.030, 
01/02/2002 18:15, 2002, 1, 2, 18, 15, 258.613, , 548.367, P, 35.670, , 96.714, , 318.810, P, 81.423, , 1912.223, P, 14.675, P, 173.635, P, 497.991, 
01/02/2002 20:15, 2002, 1, 2, 20, 15, 258.839, , 548.175, P, 35.886, , 96.278, , 318.891, P, 81.318, , 1917.518, P, 13.145, , 173.335, P, 495.770, 
01/02/2002 22:15, 2002, 1, 2, 22, 15, 258.771, , 548.407, P, 35.273, , 96.598, , 318.691, P, , , 1919.144, P, 13.959, P, 174.557, P, , 
01/03/2002 00:15, 2002, 1, 3, 0, 15, 259.147, P, 548.681, P, 35.934, , 95.532, , 318.703, P, 81.009, , 1917.563, P, 12.930, , 173.243, P, 500.222, 
01/03/2002 02:55, 2002, 1, 3, 2, 55, 258.897, , 548.045, , 35.219, , 95.802, , 318.634, P, 81.143, , 1918.179, P, 13.377, , 174.922, P, 501.562, 
01/03/2002 04:55, 2002, 1, 3, 4, 55, , , 548.774, P, 34.994, , 95.643, , 318.989, P, 80.659, , 1922.708, P, 14.407, P, 175.293, P, 504.501, 
01/03/2002 06:55, 2002, 1, 3, 6, 55, , , 549.018, P, 36.258, , , , 318.699, P, , , 1911.347, P, 12.655, , 174.652, P, 498.539, 
01/03/2002 08:55, 2002, 1, 3, 8, 55, 259.149, P, 548.374, , 35.211, , 96.246, , 318.922, P, 81.322, , 1920.607, P, 13.462, , 177.451, P, 503.816, 
01/03/2002 10:55, 2002, 1, 3, 10, 55, 259.230, P, 548.596, P, 34.842, , 96.103, , 318.820, P, 81.362, , 1902.504, P, 14.165, P, 179.030, P, 505.767, 
01/03/2002 12:55, 2002, 1, 3, 12, 55, 258.836, , 549.125, P, 34.314, , 95.766, , 318.964, P, 81.173, , 1917.505, P, 14.098, P, 184.624, P, 512.747, 
01/03/2002 14:55, 2002, 1, 3, 14, 55, 259.220, P, 548.205, , 35.566, , 95.874, , 319.069, P, 81.186, , 1925.295, P, 13.548, P, 188.810, P, 517.454, 
01/03/2002 15:35, 2002, 1, 3, 15, 35, 258.911, , 548.177, , 36.379, , 96.214, , 318.881, P, 81.219, , 1921.496, P, 13.786, P, 191.471, P, 507.766, 
01/03/2002 16:15, 2002, 1, 3, 16, 15, 259.204, P, 548.462, P, 36.319, , 97.009, , 319.155, P, 81.525, , 1918.402, P, 13.069, , 189.377, P, 516.495, 
01/03/2002 16:55, 2002, 1, 3, 16, 55, 259.524, P, 548.575, P, 36.088, , 96.549, , 319.040, P, 81.152, , 1917.450, P, 15.630, P, 193.076, P, 508.869, 
01/03/2002 17:35, 2002, 1, 3, 17, 35, 258.900, , 548.258, , 36.631, , 96.085, , 318.885, P, 80.977, , 1921.460, P, 15.076, P, 186.198, P, 503.583, 
01/03/2002 18:15, 2002, 1, 3, 18, 15, 259.347, P, 548.858, P, 38.078, P, 96.681, , 319.160, P, 81.492, , 1919.646, P, 14.497, P, 187.070, P, 505.747, 
01/03/2002 18:55, 2002, 1, 3, 18, 55, 259.156, P, 548.697, P, 37.697, P, 96.204, , 318.934, P, 81.240, , 1920.752, P, 14.410, P, 183.231, P, 506.073, 
01/03/2002 19:35, 2002, 1, 3, 19, 35, 259.363, P, 548.649, P, 36.880, , 95.824, , 319.183, P, 81.457, , 1920.737, P, 14.121, P, 184.100, P, 502.984, 
01/03/2002 20:15, 2002, 1, 3, 20, 15, 259.149, P, 548.773, P, 36.700, , 96.096, , 318.958, P, 81.122, , 1919.030, P, 16.079, P, 182.428, P, 510.690, 
01/03/2002 20:55, 2002, 1, 3, 20, 55, 259.337, P, 547.834, , 36.368, , 96.730, , 318.984, P, 81.337, , 1917.513, P, 15.781, P, 182.609, P, 506.044, 
01/03/2002 21:35, 2002, 1, 3, 21, 35, 259.355, P, 548.747, P, 35.581, , 96.675, , 319.128, P, 81.158, , 1920.649, P, 14.154, P, 183.122, P, 505.478, 
01/03/2002 22:15, 2002, 1, 3, 22, 15, 259.139, P, 548.479, P, 35.606, , 96.220, , 319.038, P, 80.900, , 1919.398, P, 15.784, P, 180.292, P, 507.063, 
01/03/2002 22:55, 2002, 1, 3, 22, 55, 259.017, , 548.307, , 35.469, , 96.277, , 319.100, P, 81.218, , 1918.767, P, 16.588, P, 183.037, P, , 
01/03/2002 23:35, 2002, 1, 3, 23, 35, 259.140, P, 548.209, , 36.066, , 96.042, , 318.999, P, 81.571, , 1921.824, P, 15.450, P, 182.869, P, 498.159, 
01/04/2002 00:15, 2002, 1, 4, 0, 15, 259.588, P, 548.365, P, 36.794, , 95.871, , 319.150, P, 81.308, , 1915.773, P, 15.368, P, 183.825, P, 493.851, 
01/04/2002 01:36, 2002, 1, 4, 1, 36, , , , , , , , , , , , , 1923.333, P, , , 180.703, P, 502.226, 
01/04/2002 02:16, 2002, 1, 4, 2, 16, , , , , 35.426, , 96.796, , , , 81.385, , 1918.558, P, 14.893, P, 178.387, P, 510.680, 
01/04/2002 02:56, 2002, 1, 4, 2, 56, 259.441, P, 548.874, P, 35.581, , 96.698, , 318.967, P, 81.142, , 1915.649, P, 14.899, P, 176.312, P, 510.047, 
01/04/2002 03:36, 2002, 1, 4, 3, 36, 259.528, P, 549.338, P, 35.482, , 96.714, , 319.219, P, 81.015, , 1918.106, P, 14.442, P, 177.910, P, , 
01/04/2002 04:16, 2002, 1, 4, 4, 16, 259.490, P, 549.023, P, 36.047, , 96.619, , 319.257, P, 81.132, , 1928.308, P, 14.237, P, 180.188, P, , 
01/04/2002 04:56, 2002, 1, 4, 4, 56, 258.873, , 549.031, P, 36.034, , 96.760, , 319.032, P, 81.213, , 1907.072, P, 15.024, P, 171.811, P, 509.082, 
01/04/2002 05:36, 2002, 1, 4, 5, 36, 259.384, P, 548.330, P, 35.374, , 96.522, , 318.891, P, 81.378, , 1895.342, P, 14.104, P, 161.503, P, 497.273, 
01/04/2002 06:16, 2002, 1, 4, 6, 16, 259.220, P, 547.905, , 34.212, , 96.625, , 318.690, P, 81.121, , 1899.311, P, 14.271, P, 158.772, P, 500.645, 
01/04/2002 06:56, 2002, 1, 4, 6, 56, 258.931, P, 547.768, , 36.061, , 96.533, , 318.571, P, 81.127, , 1887.181, P, 14.162, P, 151.613, P, 491.821, 
01/04/2002 07:36, 2002, 1, 4, 7, 36, 257.974, , 547.162, , 35.473, , 95.598, , 317.902, , 81.197, , 1851.583, , 11.591, , 122.414, , 488.283, 
01/04/2002 08:16, 2002, 1, 4, 8, 16, 258.112, , 547.141, , 35.397, , 96.369, , 317.723, , 81.233, , 1848.456, , 11.781, , 121.332, , 501.283, 
01/04/2002 08:56, 2002, 1, 4, 8, 56, 258.480, , 547.284, , 35.692, , 95.235, , 318.095, , 81.352, , 1855.554, , 12.244, , 121.685, , 498.975, 
01/04/2002 09:36, 2002, 1, 4, 9, 36, 258.503, , 547.614, , 34.992, , 94.812, , 318.186, , 81.315, , 1850.903, , 11.461, , 120.905, , 501.858, 
01/04/2002 10:16, 2002, 1, 4, 10, 16, 258.145, , 547.030, , 36.014, , 94.903, , 318.063, , 81.067, , 1857.887, , 11.599, , 121.756, , 501.929, 
01/04/2002 10:56, 2002, 1, 4, 10, 56, 258.235, , 547.088, , 36.562, , 95.634, , 317.968, , 81.276, , 1855.201, , 10.945, , 121.853, , 501.323, 
01/04/2002 11:36, 2002, 1, 4, 11, 36, 258.038, , 547.230, , 34.770, , 96.020, , 317.773, , 81.045, , 1853.156, , 10.784, , 121.181, , , 
01/04/2002 12:16, 2002, 1, 4, 12, 16, 257.885, , 547.079, , 34.676, , 95.886, , 317.986, , 80.832, , 1848.425, , 10.594, , 122.278, , , 
01/04/2002 12:56, 2002, 1, 4, 12, 56, 257.996, , 546.879, , 35.123, , 95.405, , 317.950, , 80.837, , 1851.342, , 11.071, , 121.679, , , 
01/04/2002 13:36, 2002, 1, 4, 13, 36, 258.469, , 547.308, , 34.980, , 95.801, , 317.939, , 81.451, , 1861.441, , 11.630, , 122.550, , 503.097, 
01/04/2002 14:16, 2002, 1, 4, 14, 16, 258.445, , 547.323, , 34.385, , 95.288, , 318.063, , 81.284, , 1853.053, , 12.142, , 123.283, , 506.632, 
01/04/2002 14:56, 2002, 1, 4, 14, 56, 258.349, , 546.963, , 34.312, , 96.148, , 318.105, , 80.835, , , , 11.690, , 123.418, , 502.275, 
01/04/2002 15:36, 2002, 1, 4, 15, 36, 258.373, , 547.233, , 35.354, , 95.781, , 318.034, , 81.113, , , , 11.520, , 122.854, , 499.264, 
01/04/2002 16:16, 2002, 1, 4, 16, 16, 258.129, , 546.837, , 33.586, , 95.466, , 318.024, , 81.177, , 1857.034, , 12.029, , 123.386, , 511.871, 
01/04/2002 16:56, 2002, 1, 4, 16, 56, 258.221, , 547.500, , 35.374, , 95.644, , 318.007, , 81.196, , 1864.262, , 11.035, , 123.352, , 497.788, 
01/04/2002 17:36, 2002, 1, 4, 17, 36, 257.984, , 547.651, , 35.105, , 96.203, , 318.013, , 81.337, , 1863.929, , 11.204, , 123.591, , 505.937, 
01/04/2002 18:16, 2002, 1, 4, 18, 16, 257.971, , 546.848, , 35.298, , 96.074, , 317.662, , 81.104, , 1845.493, , 11.078, , 120.305, , 505.514, 
01/04/2002 18:56, 2002, 1, 4, 18, 56, 258.148, , 546.979, , 36.559, , 95.667, , 317.823, , 81.124, , 1849.737, , 11.042, , 120.317, , 504.848, 
01/04/2002 19:36, 2002, 1, 4, 19, 36, 258.225, , 547.210, , 33.958, , 95.430, , 317.837, , 81.338, , 1843.320, , 11.481, , 120.211, , 503.553, 
01/04/2002 20:16, 2002, 1, 4, 20, 16, 257.961, , 547.164, , 33.211, , 95.210, , 317.613, , 81.191, , 1843.870, , 11.317, , 119.877, , 505.718, 
01/04/2002 20:56, 2002, 1, 4, 20, 56, 257.779, , 546.934, , 35.439, , 95.296, , 317.646, , 81.104, , 1850.162, , 11.614, , 119.999, , 502.659, 
01/04/2002 21:36, 2002, 1, 4, 21, 36, 258.122, , 547.044, , 34.292, , 95.690, , 317.566, , 81.296, , 1842.033, , 11.022, , 120.066, , 504.252, 
01/04/2002 22:16, 2002, 1, 4, 22, 16, 258.157, , 547.239, , 34.346, , 95.574, , 317.623, , 80.988, , 1842.829, , 11.578, , 119.103, , 511.011, 
01/04/2002 22:56, 2002, 1, 4, 22, 56, 257.968, , 547.123, , 34.886, , 95.446, , 317.671, , 80.764, , 1845.035, , 11.193, , 119.134, , 511.121, 
01/04/2002 23:36, 2002, 1, 4, 23, 36, 258.380, , 547.086, , 34.516, , 95.647, , 317.595, , 81.277, , 1846.488, , 11.575, , 119.886, , 504.401, 
01/05/2002 00:16, 2002, 1, 5, 0, 16, 258.225, , 546.273, , 35.153, , 95.282, , 317.530, , 81.021, , 1847.575, , 10.696, , 120.042, , 506.966, 
01/05/2002 01:36, 2002, 1, 5, 1, 36, , , , , , , , , , , , , 1847.843, , , , 118.069, , 502.730, 
01/05/2002 02:16, 2002, 1, 5, 2, 16, , , , , 36.333, , 95.908, , , , 80.820, , 1846.290, , 11.352, , 118.251, , 501.182, 
01/05/2002 03:36, 2002, 1, 5, 3, 36, 258.199, , 547.401, , 34.377, , 95.183, , 318.122, , 81.351, , 1855.622, , 11.766, , 119.248, , 496.865, 
01/05/2002 04:56, 2002, 1, 5, 4, 56, 258.050, , 547.144, , 35.899, , 95.157, , 317.960, , 81.179, , 1850.006, , 11.723, , 120.363, , 494.427, 
01/05/2002 06:16, 2002, 1, 5, 6, 16, 257.947, , 546.926, , 35.830, , 95.527, , 317.799, , 80.946, , 1849.602, , 10.920, , 120.567, , 497.318, 
01/05/2002 07:36, 2002, 1, 5, 7, 36, 258.129, , 547.654, , 35.735, , 95.944, , 317.879, , 81.302, , 1840.391, , 10.349, , 119.827, , 500.244, 
01/05/2002 08:56, 2002, 1, 5, 8, 56, 258.128, , 546.532, , 36.902, , 95.709, , 317.585, , 81.234, , 1842.038, , 11.158, , 119.423, , 503.773, 
01/05/2002 10:16, 2002, 1, 5, 10, 16, 257.928, , 547.517, , 35.761, , 96.120, , 317.787, , 81.010, , 1840.670, , 10.314, , 119.267, , 502.714, 
01/05/2002 11:36, 2002, 1, 5, 11, 36, 258.272, , 546.839, , 34.496, , 95.764, , 317.918, , 81.272, , 1844.161, , 10.637, , 118.506, , 504.253, 
01/05/2002 12:56, 2002, 1, 5, 12, 56, 258.042, , 547.265, , 35.557, , 95.822, , 317.751, , 81.336, , 1845.099, , 11.384, , 119.806, , 505.914, 
01/05/2002 14:16, 2002, 1, 5, 14, 16, 258.245, , 547.643, , 34.669, , 95.989, , 317.884, , 81.138, , 1851.622, , 12.176, , 120.416, , 494.984, 
01/05/2002 15:36, 2002, 1, 5, 15, 36, 258.065, , 547.039, , 36.253, , 95.721, , 317.916, , 80.732, , 1856.752, , 12.924, , 121.390, , 499.744, 
01/05/2002 16:56, 2002, 1, 5, 16, 56, 258.317, , 547.228, , 34.409, , 95.452, , 318.127, , 81.188, , 1853.898, , 13.287, , 122.929, , , 
01/05/2002 18:16, 2002, 1, 5, 18, 16, 258.108, , 546.545, , 34.763, , 95.606, , 318.185, , 80.953, , 1867.002, , 12.511, , 125.901, , 497.631, 
01/05/2002 19:36, 2002, 1, 5, 19, 36, 258.487, , 548.024, , 34.917, , 95.688, , 318.342, P, 81.117, , 1878.203, P, 13.767, P, 131.353, , 499.785, 
01/05/2002 20:56, 2002, 1, 5, 20, 56, 258.669, , 547.121, , 35.960, , 95.647, , 318.832, P, 81.084, , 1902.014, P, 16.406, P, 140.975, P, 494.363, 
01/05/2002 22:16, 2002, 1, 5, 22, 16, 257.999, , 547.546, , 35.589, , 95.361, , 318.924, P, 81.172, , 1923.125, P, 17.337, P, 146.811, P, 497.516, 
01/05/2002 23:36, 2002, 1, 5, 23, 36, 258.250, , 547.407, , 34.881, , 94.737, , 319.284, P, 81.025, , 1914.430, P, 16.876, P, 146.340, P, 489.619, 
01/06/2002 00:56, 2002, 1, 6, 0, 56, 257.939, , 547.252, , 34.374, , 95.222, , 318.886, P, 81.108, , 1913.915, P, 14.757, P, 139.221, P, 488.797, 
01/06/2002 02:16, 2002, 1, 6, 2, 16, 258.070, , 547.605, , 34.816, , 95.853, , 318.521, P, 80.997, , 1899.061, P, 13.617, P, 133.466, P, 489.047, 
01/06/2002 03:36, 2002, 1, 6, 3, 36, 258.116, , 548.158, P, 35.777, , 95.699, , 318.780, P, 80.845, , 1896.409, P, 13.599, P, 132.193, , 489.911, 
01/06/2002 04:56, 2002, 1, 6, 4, 56, 258.306, , 548.317, P, 36.281, , 96.395, , 319.179, P, 81.312, , 1906.355, P, 14.313, P, 134.542, P, 501.509, 
01/06/2002 06:17, 2002, 1, 6, 6, 17, , , , , , , , , , , , , 1927.957, P, , , 146.837, P, 508.657, 
01/06/2002 06:57, 2002, 1, 6, 6, 57, , , , , 36.366, , 95.059, , , , 81.019, , 1910.380, P, 14.854, P, 141.133, P, 504.648, 
01/06/2002 07:37, 2002, 1, 6, 7, 37, 258.206, , 547.545, , 36.428, , 95.819, , 318.868, P, 80.996, , 1894.918, P, 14.326, P, 134.905, P, 505.042, 
01/06/2002 08:17, 2002, 1, 6, 8, 17, 257.832, , 547.760, , 36.447, , 95.734, , 318.457, P, 81.507, , 1890.857, P, 14.395, P, 130.675, , 504.944, 
01/06/2002 08:57, 2002, 1, 6, 8, 57, 258.344, , 547.524, , 35.431, , 95.643, , 318.544, P, 80.960, , 1888.328, P, 14.293, P, 129.618, , 501.280, 
01/06/2002 09:37, 2002, 1, 6, 9, 37, 258.019, , 548.112, P, 35.145, , 96.348, , 318.693, P, 81.260, , 1878.164, P, 12.758, , 128.767, , 500.790, 
01/06/2002 10:17, 2002, 1, 6, 10, 17, 258.569, , 547.802, , 33.668, , 95.947, , 318.540, P, 81.293, , 1883.292, P, 11.884, , 128.938, , 502.465, 
01/06/2002 10:57, 2002, 1, 6, 10, 57, 258.099, , 547.681, , 34.522, , 95.754, , 318.536, P, 81.168, , 1876.383, P, 12.692, , 127.913, , 499.645, 
01/06/2002 11:37, 2002, 1, 6, 11, 37, 257.848, , 548.050, P, 35.637, , 95.900, , 318.426, P, 81.286, , 1877.816, P, 13.152, , 127.808, , 502.125, 
01/06/2002 12:17, 2002, 1, 6, 12, 17, 258.126, , 549.454, P, 34.985, , 95.933, , 318.226, , 80.924, , 1874.539, P, 12.740, , 128.684, , 505.206, 
01/06/2002 12:57, 2002, 1, 6, 12, 57, 258.365, , 549.644, P, 34.707, , 95.921, , 318.092, , 81.429, , 1866.831, , 12.029, , 128.650, , 509.049, 
01/06/2002 13:37, 2002, 1, 6, 13, 37, 258.868, , 551.418, P, 33.757, , 96.198, , 318.227, , 80.971, , 1871.428, , 12.684, , 131.493, , 505.203, 
