high frequency data, created:, 12-Jun-2019
GC-MD, Cape Grim, Tasmania, Lat.:, -40.68, 40.68S, Lon.:, 144.69, 144.69E, Alt:, 94, m above sea level
 
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data centre when these data are
used within a publication.
CONTACT POINT: paul.krummel@csiro.au; paul.fraser@csiro.au; raywang@eas.gatech.edu 

scale:, --, --, --, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-05, --, SIO-16, --, SIO-05, --, Tohoku-Uni, --, SIO-98, --, CSIRO94, --, MPI-2009, --
unit:, --, --, --, --, ppt, --, ppt, --, ppt, --, ppt, --, ppb, --, ppt, --, ppb, --, ppt, --, ppb, --, ppb, --
mm/dd/yyyy hh:mm, year, month, day, hour, min, CFC-11, flag, CFC-12, flag, CH3CCl3, flag, CCl4, flag, N2O, flag, CFC-113, flag, CH4, flag, CHCl3, flag, CO, flag, H2 flag
01/01/2004 07:05, 2004, 1, 1, 7, 5, 251.900, , 543.482, , 23.835, , 92.080, , 317.595, , 79.806, , 1725.419, , 5.262, , -99.990, , 551.390, 
01/01/2004 07:45, 2004, 1, 1, 7, 45, 251.682, , 540.875, , 24.496, , 92.194, , 318.120, , 79.379, , 1723.309, , 5.431, , -99.990, , 552.797, 
01/01/2004 08:25, 2004, 1, 1, 8, 25, 251.399, , 540.685, , 23.702, , 91.844, , 318.177, , 79.599, , 1724.005, , 4.767, , -99.990, , 549.862, 
01/01/2004 09:05, 2004, 1, 1, 9, 5, 251.244, , 542.970, , 23.128, , 91.668, , 317.295, , 79.312, , 1723.271, , 5.264, , -99.990, , 547.436, 
01/01/2004 09:45, 2004, 1, 1, 9, 45, 251.240, , 545.249, , 23.926, , 91.994, , 316.372, , 79.561, , 1722.717, , 5.318, , -99.990, , 547.422, 
01/01/2004 10:25, 2004, 1, 1, 10, 25, 251.326, , 541.963, , 23.961, , 92.075, , 318.036, , 79.569, , 1722.470, , 5.642, , -99.990, , 545.889, 
01/01/2004 11:05, 2004, 1, 1, 11, 5, 251.435, , 541.680, , 23.378, , 92.003, , 318.142, , 79.614, , 1722.417, , 5.437, , -99.990, , 548.616, 
01/01/2004 11:45, 2004, 1, 1, 11, 45, 251.777, , 541.626, , 23.859, , 92.228, , 318.583, , 79.401, , 1723.227, , 5.219, , -99.990, , 555.439, 
01/01/2004 12:25, 2004, 1, 1, 12, 25, 251.925, , 543.524, , 23.941, , 91.945, , 317.700, , 79.424, , 1723.898, , 5.598, , -99.990, , 548.701, 
01/01/2004 13:05, 2004, 1, 1, 13, 5, 251.424, , 543.229, , 23.657, , 91.944, , 317.430, , 79.191, , 1721.893, , 5.456, , -99.990, , 551.639, 
01/01/2004 13:45, 2004, 1, 1, 13, 45, 251.141, , 540.871, , 23.661, , 92.092, , 318.111, , 79.354, , 1722.253, , 5.238, , -99.990, , 547.553, 
01/01/2004 14:25, 2004, 1, 1, 14, 25, 251.474, , 540.094, , 23.938, , 92.356, , 318.749, , 79.596, , 1722.177, , 5.332, , -99.990, , 546.623, 
01/01/2004 15:05, 2004, 1, 1, 15, 5, 251.420, , 541.911, , 24.111, , 92.343, , 317.934, , 79.452, , 1724.093, , 5.510, , -99.990, , 547.230, 
01/01/2004 16:25, 2004, 1, 1, 16, 25, , , , , , , , , , , , , 1722.456, , , , -99.990, , 548.398, 
01/01/2004 17:05, 2004, 1, 1, 17, 5, 251.618, , 540.164, , 23.662, , 92.237, , 318.653, , 79.258, , 1723.112, , 5.470, , -99.990, , 547.864, 
01/01/2004 17:45, 2004, 1, 1, 17, 45, 251.702, , 539.535, , 23.865, , 92.275, , 319.110, , 79.296, , 1722.975, , 5.525, , -99.990, , 552.773, 
01/01/2004 18:25, 2004, 1, 1, 18, 25, 251.677, , 541.952, , 23.472, , 91.996, , 318.250, , 79.309, , 1731.007, P, 8.551, P, -99.990, , 548.808, 
01/01/2004 19:05, 2004, 1, 1, 19, 5, 251.434, , 544.683, , 23.600, , 92.050, , 316.827, , 79.516, , 1727.258, , 6.603, P, -99.990, , 549.956, 
01/01/2004 19:45, 2004, 1, 1, 19, 45, 251.366, , 541.364, , 23.733, , 91.941, , 318.303, , 79.267, , 1732.337, P, 8.211, P, -99.990, , 537.749, 
01/01/2004 20:25, 2004, 1, 1, 20, 25, 251.800, , 540.847, , 23.447, , 92.384, , 318.745, , 79.513, , 1729.635, P, 7.112, P, -99.990, , 551.644, 
01/01/2004 21:05, 2004, 1, 1, 21, 5, 251.696, , 540.943, , 23.519, , 92.146, , 318.668, , 79.461, , 1727.651, , 6.864, P, -99.990, , 551.542, 
01/01/2004 21:45, 2004, 1, 1, 21, 45, 251.409, , 540.682, , 23.571, , 91.866, , 318.706, , 79.675, , 1723.220, , 5.127, , -99.990, , 552.865, 
01/01/2004 22:25, 2004, 1, 1, 22, 25, 251.438, , 540.468, , 23.165, , 91.939, , 318.561, , 79.650, , 1721.458, , 5.226, , -99.990, , 549.153, 
01/01/2004 23:05, 2004, 1, 1, 23, 5, 251.501, , 541.720, , 24.192, , 92.146, , 317.921, , 79.260, , 1721.279, , 5.077, , -99.990, , 550.766, 
01/01/2004 23:45, 2004, 1, 1, 23, 45, 251.416, , 541.897, , 24.042, , 92.283, , 318.053, , 79.706, , 1720.062, , 4.861, , -99.990, , 552.222, 
01/02/2004 00:25, 2004, 1, 2, 0, 25, 251.661, , 543.581, , 23.744, , 92.280, , 317.768, , 79.976, , 1719.520, , 5.146, , -99.990, , 551.966, 
01/02/2004 01:05, 2004, 1, 2, 1, 5, 251.904, , 545.343, , 24.003, , 92.100, , 317.036, , 79.469, , 1721.078, , 5.146, , -99.990, , 552.514, 
01/02/2004 01:45, 2004, 1, 2, 1, 45, 251.659, , 540.798, , 23.756, , 92.399, , 318.901, , 79.432, , 1720.099, , 5.573, , -99.990, , 555.162, 
01/02/2004 02:25, 2004, 1, 2, 2, 25, 251.528, , 543.040, , 23.943, , 92.159, , 317.800, , 79.371, , 1720.521, , 5.482, , -99.990, , 552.065, 
01/02/2004 03:05, 2004, 1, 2, 3, 5, 251.622, , , , 23.719, , 92.396, , 319.107, , 79.538, , 1718.928, , 5.423, , -99.990, , 551.169, 
01/02/2004 03:45, 2004, 1, 2, 3, 45, 251.669, , , , 23.386, , 92.457, , , , 79.807, , 1719.766, , 5.166, , -99.990, , 555.350, 
01/02/2004 04:25, 2004, 1, 2, 4, 25, 251.121, , 542.499, , 23.366, , 92.025, , 317.476, , 79.333, , 1717.989, , 4.163, , -99.990, , 554.310, 
01/02/2004 05:05, 2004, 1, 2, 5, 5, 251.330, , 544.236, , 23.322, , 92.189, , 316.743, , 79.583, , 1719.060, , 5.214, , -99.990, , 546.695, 
01/02/2004 05:45, 2004, 1, 2, 5, 45, 251.504, , 541.515, , 23.840, , 91.983, , 318.158, , 79.713, , 1718.663, , 4.727, , -99.990, , 551.439, 
01/02/2004 06:25, 2004, 1, 2, 6, 25, 251.547, , 541.348, , 23.274, , 91.962, , 318.316, , 79.561, , 1719.477, , 4.950, , -99.990, , 556.278, 
01/02/2004 07:05, 2004, 1, 2, 7, 5, 251.607, , 540.688, , 23.076, , 92.013, , 318.622, , 79.567, , 1719.122, , 4.971, , -99.990, , 553.144, 
01/02/2004 07:45, 2004, 1, 2, 7, 45, 251.724, , 543.508, , 23.578, , 92.154, , 317.749, , 79.298, , 1718.586, , 5.293, , -99.990, , 554.208, 
01/02/2004 08:25, 2004, 1, 2, 8, 25, 251.619, , 543.099, , 23.882, , 92.274, , 317.488, , 79.902, , 1718.130, , 5.000, , -99.990, , 552.007, 
01/02/2004 09:05, 2004, 1, 2, 9, 5, 251.412, , 540.137, , 23.422, , 92.232, , 319.016, , 79.684, , 1719.188, , 5.044, , -99.990, , 550.858, 
01/02/2004 09:45, 2004, 1, 2, 9, 45, 251.596, , 544.293, , 23.123, , 91.943, , 316.870, , 79.662, , 1717.807, , 4.871, , -99.990, , 551.463, 
01/02/2004 10:25, 2004, 1, 2, 10, 25, 251.424, , 542.120, , 23.361, , 91.963, , 318.171, , 79.418, , 1718.760, , 5.357, , -99.990, , 552.642, 
01/02/2004 11:05, 2004, 1, 2, 11, 5, 251.582, , 538.954, , 23.038, , 92.371, , 319.033, , 79.566, , 1717.979, , 4.720, , -99.990, , 554.320, 
01/02/2004 11:45, 2004, 1, 2, 11, 45, 251.649, , 541.080, , 23.365, , 92.391, , 318.788, , 79.758, , 1718.824, , 5.226, , -99.990, , 548.448, 
01/02/2004 12:25, 2004, 1, 2, 12, 25, 251.702, , 540.883, , 23.246, , 92.348, , 318.649, , 79.687, , 1717.826, , 4.834, , -99.990, , 552.639, 
01/02/2004 13:05, 2004, 1, 2, 13, 5, 251.602, , 544.117, , 23.569, , 92.364, , 317.643, , 79.760, , 1717.298, , 5.238, , -99.990, , 548.368, 
01/02/2004 13:45, 2004, 1, 2, 13, 45, 251.879, , 542.514, , 23.202, , 92.098, , 318.407, , 79.735, , 1718.082, , 5.224, , -99.990, , 554.295, 
01/02/2004 14:25, 2004, 1, 2, 14, 25, 251.796, , 542.620, , 23.935, , 92.426, , 318.021, , 79.889, , 1718.200, , 5.532, , -99.990, , 555.942, 
01/02/2004 15:05, 2004, 1, 2, 15, 5, 251.781, , 544.792, , 23.501, , 92.333, , 317.243, , 79.667, , 1719.048, , 4.911, , -99.990, , 554.718, 
01/02/2004 16:26, 2004, 1, 2, 16, 26, , , , , , , , , , , , , 1718.744, , , , -99.990, , 548.955, 
01/02/2004 17:06, 2004, 1, 2, 17, 6, 251.536, , 544.671, , 23.727, , 92.353, , 316.960, , 79.713, , 1721.001, , 4.949, , -99.990, , 552.025, 
01/02/2004 17:46, 2004, 1, 2, 17, 46, 251.653, , 540.139, , 23.906, , 92.089, , 318.789, , 79.584, , 1722.998, , 4.910, , -99.990, , 556.978, 
01/02/2004 18:26, 2004, 1, 2, 18, 26, 251.482, , 540.550, , 23.497, , 91.864, , 318.553, , 79.579, , 1723.766, , 4.416, , -99.990, , 552.964, 
01/02/2004 19:06, 2004, 1, 2, 19, 6, 251.417, , 542.303, , 24.050, , 92.110, , 317.729, , 79.425, , 1723.623, , 5.056, , -99.990, , 549.664, 
01/02/2004 19:46, 2004, 1, 2, 19, 46, 251.598, , 541.904, , 23.935, , 91.952, , 318.098, , 79.598, , 1723.276, , 4.885, , -99.990, , 551.365, 
01/02/2004 21:06, 2004, 1, 2, 21, 6, 251.319, , 540.492, , 23.858, , 91.744, , 318.207, , 79.489, , 1724.366, , 4.951, , -99.990, , 550.216, 
01/02/2004 22:26, 2004, 1, 2, 22, 26, 251.438, , 545.493, , 23.971, , 92.240, , 316.509, , 79.762, , 1724.565, , 4.966, , -99.990, , 552.285, 
01/02/2004 23:46, 2004, 1, 2, 23, 46, 251.532, , 541.048, , 24.026, , 92.215, , 318.571, , 79.578, , 1723.101, , 4.856, , -99.990, , 551.373, 
01/03/2004 01:06, 2004, 1, 3, 1, 6, 251.487, , 540.848, , 23.515, , 91.898, , , , 79.431, , 1723.488, , 4.941, , -99.990, , 555.577, 
01/03/2004 02:26, 2004, 1, 3, 2, 26, 251.484, , 541.927, , 24.038, , 92.243, , 318.181, , 79.457, , 1723.613, , 4.439, , -99.990, , 557.607, 
01/03/2004 03:46, 2004, 1, 3, 3, 46, 251.581, , 540.515, , 23.852, , 92.087, , 318.282, , 79.297, , 1724.842, , 5.069, , -99.990, , 552.974, 
01/03/2004 05:06, 2004, 1, 3, 5, 6, 251.636, , 541.462, , 23.992, , 92.212, , 318.530, , 79.669, , 1723.085, , 5.194, , -99.990, , 554.602, 
01/03/2004 06:26, 2004, 1, 3, 6, 26, 251.569, , 541.068, , 23.979, , 92.087, , 318.432, , 79.570, , 1722.828, , 4.741, , -99.990, , 552.291, 
01/03/2004 07:46, 2004, 1, 3, 7, 46, 251.407, , 540.682, , 24.234, , 91.993, , 318.684, , 79.564, , 1723.424, , 4.823, , -99.990, , 552.486, 
01/03/2004 09:06, 2004, 1, 3, 9, 6, 251.367, , 539.824, , 24.040, , 92.076, , 318.793, , 79.362, , 1723.258, , 4.946, , -99.990, , 546.466, 
01/03/2004 10:26, 2004, 1, 3, 10, 26, 251.474, , 541.396, , 23.921, , 92.133, , 318.342, , 79.596, , 1723.222, , 5.264, , -99.990, , 550.872, 
01/03/2004 11:46, 2004, 1, 3, 11, 46, 251.368, , 541.034, , 24.127, , 91.903, , 318.016, , 79.218, , 1724.067, , 7.047, P, -99.990, , 548.127, 
01/03/2004 13:06, 2004, 1, 3, 13, 6, 251.685, , 542.576, , 24.141, , 92.086, , 317.913, , 79.290, , 1726.178, , 7.281, P, -99.990, , 547.694, 
01/03/2004 14:26, 2004, 1, 3, 14, 26, 251.338, , 541.390, , 24.118, , 91.954, , 317.983, , 79.402, , 1727.310, , 11.173, P, -99.990, , 546.401, 
01/03/2004 15:46, 2004, 1, 3, 15, 46, 251.391, , 538.653, , 23.565, , 92.322, , 319.033, , 79.650, , 1727.745, P, 20.900, P, -99.990, , 539.080, 
01/03/2004 17:06, 2004, 1, 3, 17, 6, 251.268, , 539.521, , 24.126, , 92.192, , 319.270, , 79.449, , 1755.234, P, 31.513, P, -99.990, , , 
01/03/2004 17:46, 2004, 1, 3, 17, 46, 251.358, , 541.096, , 23.728, , 92.220, , 318.035, , 79.467, , 1722.700, , 9.059, P, -99.990, , 545.520, 
01/03/2004 19:46, 2004, 1, 3, 19, 46, 251.684, , 540.593, , 23.470, , 91.946, , 319.792, P, 79.283, , 1810.328, P, 45.581, P, -99.990, , 520.650, P
01/03/2004 21:06, 2004, 1, 3, 21, 6, 251.159, , 542.833, , 24.125, , 91.968, , 318.540, , 79.399, , 1800.498, P, 30.004, P, -99.990, , 536.544, P
01/03/2004 22:26, 2004, 1, 3, 22, 26, 251.365, , 541.389, , 24.004, , 92.111, , 317.859, , 79.505, , 1735.519, P, 11.738, P, -99.990, , 543.712, 
01/03/2004 23:46, 2004, 1, 3, 23, 46, 251.518, , 543.520, , 23.957, , 92.251, , 317.176, , 79.335, , 1748.304, P, 23.917, P, -99.990, , 537.466, 
01/04/2004 01:06, 2004, 1, 4, 1, 6, 251.549, , 541.257, , 23.581, , 92.038, , 318.101, , 79.808, , 1726.541, , 12.747, P, -99.990, , 542.146, 
01/04/2004 02:26, 2004, 1, 4, 2, 26, 251.843, , 540.968, , 23.890, , 92.156, , , , 79.533, , 1723.433, , 6.098, P, -99.990, , 550.653, 
01/04/2004 03:46, 2004, 1, 4, 3, 46, 251.034, , 542.532, , 23.531, , 91.763, , 317.617, , 79.465, , 1722.335, , 4.712, , -99.990, , 551.766, 
01/04/2004 05:06, 2004, 1, 4, 5, 6, 251.539, , 541.427, , 23.795, , 92.232, , 318.238, , 79.240, , 1723.853, , 4.664, , -99.990, , 551.006, 
01/04/2004 05:46, 2004, 1, 4, 5, 46, 251.616, , 542.218, , 23.682, , 92.048, , 317.851, , 79.770, , 1723.016, , 4.977, , -99.990, , 557.491, 
01/04/2004 06:26, 2004, 1, 4, 6, 26, 251.626, , 540.847, , 24.051, , 92.111, , 318.547, , 79.854, , 1723.640, , 4.744, , -99.990, , 551.944, 
01/04/2004 07:06, 2004, 1, 4, 7, 6, 251.511, , 542.016, , 24.206, , 92.420, , 317.710, , 79.630, , 1722.979, , 4.362, , -99.990, , 548.793, 
01/04/2004 07:46, 2004, 1, 4, 7, 46, 251.384, , 542.024, , 23.710, , 92.285, , 317.886, , 79.551, , 1722.851, , 4.563, , -99.990, , 547.774, 
01/04/2004 08:26, 2004, 1, 4, 8, 26, 251.311, , 542.905, , 23.887, , 91.979, , 317.670, , 79.733, , 1724.291, , 5.073, , -99.990, , 549.280, 
01/04/2004 09:06, 2004, 1, 4, 9, 6, 251.239, , 541.722, , 23.615, , 91.985, , 318.084, , 79.727, , 1723.810, , 4.470, , -99.990, , 548.843, 
01/04/2004 09:46, 2004, 1, 4, 9, 46, 251.569, , 541.754, , 24.236, , 92.076, , 318.160, , 79.718, , 1723.161, , 4.728, , -99.990, , 553.642, 
01/04/2004 10:26, 2004, 1, 4, 10, 26, 251.540, , 542.665, , 23.832, , 91.829, , 317.800, , 79.724, , 1722.429, , 4.740, , -99.990, , 553.221, 
01/04/2004 11:06, 2004, 1, 4, 11, 6, 251.537, , 542.200, , 23.820, , 92.129, , 318.393, , 79.595, , 1724.450, , 5.032, , -99.990, , 551.485, 
01/04/2004 11:46, 2004, 1, 4, 11, 46, 251.419, , 541.264, , 23.551, , 92.021, , 317.931, , 79.657, , 1723.503, , 4.517, , -99.990, , 552.390, 
01/04/2004 12:26, 2004, 1, 4, 12, 26, 251.472, , 540.077, , 23.794, , 92.101, , 318.700, , 79.543, , 1722.582, , 4.944, , -99.990, , 552.125, 
01/04/2004 13:06, 2004, 1, 4, 13, 6, 251.385, , 542.476, , 23.913, , 92.083, , 318.021, , 79.518, , 1723.580, , 4.955, , -99.990, , 551.200, 
01/04/2004 13:46, 2004, 1, 4, 13, 46, 251.228, , 541.312, , 23.942, , 92.283, , 317.967, , 79.410, , 1722.886, , 4.948, , -99.990, , 549.020, 
01/04/2004 14:26, 2004, 1, 4, 14, 26, 251.404, , 541.511, , 23.699, , 92.192, , 318.133, , 79.266, , 1723.992, , 4.664, , -99.990, , 552.586, 
01/04/2004 15:06, 2004, 1, 4, 15, 6, 251.508, , 543.573, , 23.745, , 91.964, , 317.395, , 79.187, , 1723.906, , 4.785, , -99.990, , 554.389, 
01/04/2004 16:26, 2004, 1, 4, 16, 26, , , , , , , , , , , , , 1724.047, , , , -99.990, , 550.604, 
01/04/2004 17:06, 2004, 1, 4, 17, 6, 251.402, , 545.520, , 24.417, , 92.212, , 316.599, , 79.672, , 1723.103, , 4.418, , -99.990, , 549.741, 
01/04/2004 17:46, 2004, 1, 4, 17, 46, 251.593, , 541.507, , 24.038, , 92.073, , 318.240, , 79.607, , 1723.585, , 4.943, , -99.990, , 552.110, 
01/04/2004 18:26, 2004, 1, 4, 18, 26, 251.340, , 541.320, , 24.085, , 92.088, , 318.123, , 79.456, , 1723.322, , 4.632, , -99.990, , 550.144, 
01/04/2004 19:06, 2004, 1, 4, 19, 6, 251.778, , 541.378, , 23.720, , 92.024, , 318.375, , 79.691, , 1723.149, , 4.668, , -99.990, , 548.563, 
01/04/2004 19:46, 2004, 1, 4, 19, 46, 251.529, , 541.170, , 23.873, , 91.802, , 318.130, , 79.427, , 1723.999, , 4.882, , -99.990, , 548.884, 
01/04/2004 20:26, 2004, 1, 4, 20, 26, 251.483, , 543.353, , 24.468, , 92.229, , 317.723, , 79.674, , 1722.009, , 4.966, , -99.990, , 547.872, 
01/04/2004 21:06, 2004, 1, 4, 21, 6, 251.290, , 542.992, , 23.845, , 91.748, , 317.685, , 79.498, , 1723.939, , 4.760, , -99.990, , 549.259, 
01/04/2004 21:46, 2004, 1, 4, 21, 46, 251.502, , 542.255, , 23.687, , 92.040, , 318.098, , 79.386, , 1721.622, , 4.732, , -99.990, , 547.106, 
01/04/2004 22:26, 2004, 1, 4, 22, 26, 251.562, , 541.925, , 23.769, , 92.121, , 317.681, , 79.504, , 1723.115, , 5.230, , -99.990, , 553.505, 
01/04/2004 23:06, 2004, 1, 4, 23, 6, 251.784, , 541.505, , 24.242, , 92.174, , 318.133, , 79.750, , 1723.713, , 4.303, , -99.990, , 547.510, 
01/04/2004 23:46, 2004, 1, 4, 23, 46, 251.804, , 539.760, , 24.024, , 91.937, , 318.990, , 79.768, , 1724.576, , 4.735, , -99.990, , 551.570, 
01/05/2004 00:26, 2004, 1, 5, 0, 26, 251.808, , 541.014, , 24.269, , 92.065, , 318.528, , 79.687, , 1722.717, , 5.168, , -99.990, , 547.395, 
01/05/2004 01:06, 2004, 1, 5, 1, 6, 251.378, , 541.233, , 24.003, , 92.002, , 318.006, , 79.579, , 1723.030, , 4.993, , -99.990, , 551.855, 
01/05/2004 01:46, 2004, 1, 5, 1, 46, 251.683, , 542.804, , 23.928, , 92.074, , 318.029, , 79.497, , 1722.131, , 4.764, , -99.990, , 550.246, 
01/05/2004 02:26, 2004, 1, 5, 2, 26, 251.562, , 543.212, , 23.650, , 91.975, , 317.510, , 79.504, , 1722.755, , 4.992, , -99.990, , 555.719, 
01/05/2004 03:06, 2004, 1, 5, 3, 6, 251.574, , 542.457, , 23.436, , 92.289, , 317.802, , 79.482, , 1722.907, , 4.947, , -99.990, , 549.767, 
01/05/2004 03:46, 2004, 1, 5, 3, 46, 251.495, , 542.790, , 24.123, , 92.156, , 317.734, , 79.416, , 1723.551, , 5.020, , -99.990, , 548.893, 
01/05/2004 04:26, 2004, 1, 5, 4, 26, 251.747, , 542.415, , 23.882, , 92.254, , 318.017, , 79.610, , 1723.447, , 5.348, , -99.990, , 547.530, 
01/05/2004 05:06, 2004, 1, 5, 5, 6, 251.842, , 542.372, , 24.339, , 92.282, , 317.748, , 79.877, , , , 4.760, , -99.990, , 555.578, 
01/05/2004 05:46, 2004, 1, 5, 5, 46, 251.374, , 543.379, , 23.599, , 92.294, , 317.646, , 79.533, , , , 4.825, , -99.990, , 550.188, 
01/05/2004 06:26, 2004, 1, 5, 6, 26, 251.536, , 541.500, , 24.154, , 92.169, , 318.369, , 79.599, , , , 4.709, , -99.990, , 548.378, 
01/05/2004 07:06, 2004, 1, 5, 7, 6, 251.589, , 543.601, , 23.768, , 92.153, , 317.432, , 79.483, , , , 4.987, , -99.990, , 551.556, 
01/05/2004 07:46, 2004, 1, 5, 7, 46, 251.349, , 541.083, , 23.583, , 92.012, , 318.013, , 79.455, , 1722.643, , 4.679, , -99.990, , 550.716, 
01/05/2004 08:26, 2004, 1, 5, 8, 26, 251.573, , 542.167, , 23.712, , 91.637, , 318.064, , 79.748, , 1722.362, , 4.720, , -99.990, , 547.065, 
01/05/2004 09:06, 2004, 1, 5, 9, 6, 251.454, , 540.707, , 23.765, , 92.223, , 318.771, , 79.673, , 1722.440, , 4.491, , -99.990, , 551.851, 
01/05/2004 09:46, 2004, 1, 5, 9, 46, 251.142, , 538.903, , 23.492, , 92.264, , 318.848, , 79.579, , 1722.808, , 4.864, , -99.990, , 549.320, 
01/05/2004 10:26, 2004, 1, 5, 10, 26, 251.319, , , , 24.254, , 92.263, , 317.905, , 79.531, , 1721.991, , 5.052, , -99.990, , 551.367, 
01/05/2004 11:06, 2004, 1, 5, 11, 6, 251.712, , , , 24.003, , 92.029, , , , 79.699, , 1721.880, , 4.952, , -99.990, , 553.617, 
01/05/2004 11:46, 2004, 1, 5, 11, 46, 251.365, , 539.808, , 24.406, , 92.158, , 318.834, , 79.299, , 1723.097, , 4.607, , -99.990, , 552.581, 
01/05/2004 12:26, 2004, 1, 5, 12, 26, 251.346, , 540.520, , 23.575, , 92.403, , 318.484, , 79.491, , 1722.882, , 4.631, , -99.990, , 551.463, 
01/05/2004 13:06, 2004, 1, 5, 13, 6, 251.374, , 543.277, , 23.974, , 92.008, , 317.231, , 79.311, , 1722.904, , 4.441, , -99.990, , 551.526, 
01/05/2004 13:46, 2004, 1, 5, 13, 46, 251.522, , 545.982, , 24.124, , 92.217, , 316.485, , 79.605, , 1723.343, , 5.403, , -99.990, , 549.820, 
01/05/2004 14:26, 2004, 1, 5, 14, 26, 251.797, , 543.835, , 24.037, , 92.113, , 317.586, , 79.393, , 1723.352, , 4.737, , -99.990, , 551.952, 
01/05/2004 15:06, 2004, 1, 5, 15, 6, 251.744, , 540.885, , 24.252, , 92.376, , 318.569, , 79.765, , 1722.825, , 4.751, , -99.990, , 548.562, 
01/05/2004 16:26, 2004, 1, 5, 16, 26, , , , , , , , , , , , , 1722.339, , , , -99.990, , 552.997, 
01/05/2004 17:06, 2004, 1, 5, 17, 6, 251.576, , 544.292, , 23.558, , 91.965, , 316.848, , 79.445, , 1722.295, , 4.852, , -99.990, , 549.980, 
01/05/2004 17:46, 2004, 1, 5, 17, 46, 251.660, , 541.373, , 24.063, , 92.427, , 318.269, , 79.491, , 1722.403, , 4.747, , -99.990, , 552.135, 
01/05/2004 18:26, 2004, 1, 5, 18, 26, 251.656, , 541.580, , 23.654, , 92.069, , 318.085, , 79.418, , 1723.136, , 4.493, , -99.990, , 550.321, 
01/05/2004 19:06, 2004, 1, 5, 19, 6, 251.453, , 541.996, , 23.732, , 92.423, , 317.990, , 79.718, , 1721.723, , 4.369, , -99.990, , 546.846, 
01/05/2004 19:46, 2004, 1, 5, 19, 46, 251.492, , 541.618, , 23.660, , 92.082, , 318.270, , 79.649, , 1722.433, , 4.767, , -99.990, , 548.088, 
01/05/2004 20:26, 2004, 1, 5, 20, 26, 251.433, , 541.890, , 23.355, , 92.150, , 318.301, , 79.415, , 1723.158, , 4.141, , -99.990, , 549.182, 
